Date	OR	Odor	Concentration	NormalizedLuc
73109	1108	1281	0	0.067952
73109	1108	1282	0	0.015447
73109	1062	1286	0	0.52182
73109	1101	1285	0	0.0178
73109	1111	1286	0	0.044149
73109	1116	1286	0	0.025449
73109	1101	1286	0	0.015738
73109	1111	1285	0	0.02876
73109	1090	1285	0	0.05
73109	1108	1285	0	0.066955
73109	1108	1283	0	0.032785
73109	1111	1284	0	0.051459
73109	1079	1284	0	0.040006
73109	1101	1284	0	0.027143
73109	1096	1284	0	0.053266
73109	1116	1283	0	0.034644
73109	1340	1283	0	0.030666
73109	1096	1283	0	0.029648
73109	1090	1289	0	0.032306
73109	1291	1289	0	0.02608
73109	1108	1289	0	0.021775
73109	1111	1288	0	0.022378
73109	1079	1288	0	0.073
73109	1101	1288	0	0.021344
73109	1094	1288	0	0.044961
73109	1195	1282	0	0.08143
73109	1287	1282	0	0.13538
73109	1195	1281	0	0.11137
73109	1287	1281	0	0.31025
73109	1111	1282	0	0.063103
73109	1108	1282	0	0.051707
73109	1111	1281	0	0.016276
73109	1108	1281	0	0.020392
73109	1195	1282	0	0.032678
73109	1195	1281	0	0.11501
73109	1287	1281	0	0.097544
73109	1111	1282	0	0.089552
73109	1287	1282	0	0.12587
73109	1108	1282	0	0.045774
73109	1111	1281	0	0.030951
73109	1108	1281	0	0.041225
81209	1067	1324	0	4.6475
81209	1033	1324	0	0.6729
81209	1064	1324	0	0.41951
81209	1073	1324	0	1.3404
81209	1064	1322	0	0.50192
81209	1082	1322	0	0.66725
81209	1090	1322	0	0.70496
81209	1101	1322	0	0.58649
81209	1030	1316	0	0.63382
81209	1064	1316	0	0.65255
81209	1082	1316	0	0.70377
81209	1085	1316	0	1.134
81209	1029	1314	0	0.80887
81209	1030	1314	0	0.70956
81209	1064	1314	0	0.6512
81209	1024	1314	0	0.69124
81209	1067	1320	0	4.4328
81209	1027	1320	0	0.62671
81209	1030	1320	0	0.70284
81209	1064	1320	0	0.61111
81209	1025	1319	0	0.69766
81209	1030	1319	0	0.72188
81209	1064	1319	0	0.65444
81209	1102	1319	0	0.83856
81209	1086	1315	0	0.65549
81209	1050	1317	0	0.85581
81209	1064	1317	0	0.6458
81209	1073	1317	0	1.7579
81209	1064	1315	0	0.52985
81209	1112	1315	0	1.0686
81209	1078	1315	0	1.3739
81209	1067	1324	0	4.005
81209	1033	1324	0	0.96149
81209	1064	1324	0	0.35529
81209	1073	1324	0	1.3147
81209	1064	1322	0	0.49165
81209	1082	1322	0	0.52053
81209	1090	1322	0	0.59053
81209	1101	1322	0	0.59588
81209	1067	1324	0	2.0625
81209	1033	1324	0	0.48448
81209	1064	1324	0	0.20644
81209	1073	1324	0	0.69177
81209	1064	1322	0	0.27151
81209	1082	1322	0	0.30052
81209	1090	1322	0	0.41447
81209	1101	1322	0	0.3075
101409	1527	1314	0	1.1172
101409	1545	1314	0	0.86826
101409	1522	1314	0	0.99424
101409	1491	1314	0	0.79012
101409	1520	1314	0	0.7686
101409	1513	1314	0	0.50667
101409	1475	1314	0	0.83482
101409	11022	1314	0	1.0029
101409	1462	1324	0	0.86286
101409	1465	1324	0	0.65239
101409	1545	1324	0	0.81773
101409	1461	1324	0	0.59204
101409	1522	1324	0	0.78947
101409	1530	1324	0	0.6366
101409	1466	1324	0	0.74345
101409	11022	1324	0	1.1386
101409	1536	1319	0	8.8643
101409	1545	1319	0	0.83929
101409	1522	1319	0	0.82226
101409	1576	1319	0	0.63424
101409	1462	1319	0	0.72491
101409	1530	1319	0	0.82353
101409	1503	1321	0	0.69767
101409	1530	1321	0	0.67335
101409	1527	1315	0	0.32847
101409	1522	1315	0	1.1721
101409	1545	1315	0	1.0103
101409	1546	1315	0	1.1356
101409	1527	1318	0	0.29746
101409	1534	1318	0	1.2141
101409	1545	1320	0	1.1076
101409	1513	1320	0	1.8177
101409	1491	1322	0	0.58442
101409	1534	1322	0	1.2254
101409	1491	1323	0	0.79757
101409	1519	1323	0	0.94867
101409	1545	1316	0	0.62041
101409	1529	1316	0	1.2705
101409	1527	1316	0	0.98065
101409	1522	1316	0	0.99289
101409	1536	1316	0	9.8776
101409	1530	1316	0	1.1638
101409	1545	1317	0	0.90556
101409	1527	1317	0	0.87114
101409	1534	1317	0	1.5338
101409	1529	1317	0	0.73134
101409	1491	1317	0	1.3253
101709	1387	1316	0	0.12641
101709	1048	1316	0	0.38255
101709	1380	1316	0	0.14022
101709	1445	1316	0	0.13931
101709	1376	1316	0	0.17286
101709	1377	1316	0	0.13995
101709	1368	1316	0	0.075116
101709	1367	1316	0	0.094175
101709	1385	1324	0	0.145
101709	1446	1324	0	0.07635
101709	1424	1324	0	0.098446
101709	1371	1324	0	0.12061
101709	1404	1324	0	0.35339
101709	1416	1324	0	0.12767
101709	1442	1324	0	0.095648
101709	1447	1324	0	0.096551
101709	1367	1314	0	0.094745
101709	1385	1314	0	0.091021
101709	1366	1314	0	0.10968
101709	1364	1314	0	0.099453
101709	1376	1314	0	0.11153
101709	1383	1314	0	0.12352
101709	1377	1314	0	0.13805
101709	1048	1319	0	0.40535
101709	1493	1315	0	0.1283
101709	1489	1315	0	0.11276
101709	1179	1315	0	0.12692
101709	1138	1315	0	0.096595
101709	1536	1318	0	1.3522
101709	1493	1318	0	0.16137
101709	1546	1318	0	0.13895
101709	1485	1318	0	0.073676
101709	1507	1321	0	0.13485
101709	1222	1321	0	0.091596
101709	1138	1321	0	0.11482
101709	1196	1321	0	0.097862
101709	1547	1322	0	0.19238
101709	1027	1322	0	0.10667
101709	1062	1322	0	0.12257
101709	1029	1322	0	0.094838
101709	1516	1323	0	0.10702
101709	1481	1323	0	0.21495
101709	1476	1323	0	0.13751
101709	1466	1323	0	0.083525
101709	1502	1317	0	0.79633
101709	1536	1317	0	1.2612
101709	1376	1320	0	0.17861
101909	1530	1281	0	0.47742
101909	1529	1281	0	0.52597
101909	1489	1281	0	0.52867
101909	1536	1281	0	2.1739
101909	1516	1281	0	0.50941
101909	1465	1281	0	0.62842
101909	1505	1281	0	0.47312
101909	11022	1023	0	0.77401
101909	1530	1283	0	0.46233
101909	1461	1283	0	0.57732
101909	1516	1283	0	0.7056
101909	1501	1283	0	0.81258
101909	1499	1283	0	0.49018
101909	1521	1283	0	0.67874
101909	1535	1283	0	0.6793
101909	1530	1284	0	0.63613
101909	1530	1291	0	0.62689
101909	1529	1291	0	0.59832
101909	1536	1291	0	2.1877
101909	1528	1291	0	0.60792
101909	1531	1291	0	0.45146
101909	1505	1291	0	0.55152
101909	1466	1291	0	1.0005
101909	11022	1023	0	0.87251
101909	1530	1289	0	0.68453
101909	1506	1289	0	0.49655
101909	1545	1289	0	0.83176
101909	1539	1289	0	1.186
101909	1461	1289	0	0.84658
101909	1515	1289	0	0.84958
101909	1530	1290	0	0.60844
101909	1544	1290	0	0.66398
101909	1534	1288	0	0.75
101909	1535	1288	0	0.77379
101909	1532	1288	0	3.568
101909	1527	1288	0	0.58465
101909	1533	1288	0	1.7022
101909	1502	1287	0	2.3072
101909	1501	1287	0	0.91706
101909	1530	1287	0	0.69615
101909	1530	1282	0	0.5964
101909	1529	1282	0	0.64232
101909	1536	1282	0	1.9066
101909	1528	1282	0	0.42366
101909	1531	1282	0	0.43307
101909	1489	1286	0	0.50274
101909	1537	1286	0	0.59265
102409	1052	1295	0	0.41703
102409	1046	1295	0	0.57852
102409	1069	1295	0	1.2082
102409	1034	1295	0	0.58454
102409	1063	1295	0	0.41208
102409	1031	1295	0	0.67657
102409	1088	1295	0	0.58279
102409	1055	1295	0	0.42317
102409	1062	1297	0	0.59248
102409	1085	1297	0	0.83724
102409	1065	1297	0	0.64879
102409	1046	1297	0	0.5761
102409	1088	1297	0	0.66112
102409	1108	1297	0	0.48733
102409	1089	1297	0	0.81442
102409	1057	1297	0	0.4684
102409	1073	1299	0	0.97906
102409	1067	1299	0	1.6991
102409	1069	1299	0	0.89149
102409	1115	1299	0	0.50918
102409	1034	1299	0	0.40685
102409	1038	1299	0	0.8169
102409	1039	1299	0	0.53188
102409	1108	1299	0	0.36514
102409	1037	1293	0	0.76597
102409	1067	1300	0	1.8206
102409	1024	1300	0	0.51312
102409	1115	1300	0	0.53692
102409	1069	1296	0	0.8565
102409	1101	1296	0	0.39343
102409	1085	1296	0	0.61912
102409	1046	1296	0	0.46293
102409	1054	1298	0	0.84265
102409	1073	1301	0	0.67773
102409	1067	1301	0	1.6939
102409	1024	1301	0	0.45749
102409	1046	1301	0	0.54848
102409	1067	1302	0	1.8417
102409	1073	1302	0	0.79102
102509	1115	1292	0	0.83196
102509	1067	1292	0	4.7114
102509	1073	1292	0	1.0215
102509	1046	1292	0	0.68058
102509	1054	1292	0	1.2132
102509	1055	1292	0	0.63828
102509	1031	1292	0	0.80389
102509	1063	1292	0	0.5327
102509	1067	1294	0	4.8418
102509	1100	1294	0	0.8033
102509	1037	1294	0	0.79329
102509	1089	1294	0	0.65997
102509	1080	1294	0	0.60338
102509	1085	1294	0	1.2728
102509	1069	1294	0	0.78153
102509	1055	1294	0	0.74284
102509	1222	1295	0	0.39304
102509	1205	1295	0	2.4755
102509	1185	1295	0	0.55511
102509	1230	1295	0	0.7108
102509	1219	1295	0	0.65486
102509	1206	1295	0	0.59766
102509	1135	1295	0	0.56563
102509	11022	1295	0	0.73313
102509	1183	1296	0	0.7902
102509	1228	1296	0	0.59914
102509	1208	1296	0	0.49809
102509	1229	1296	0	0.62652
102509	1224	1296	0	0.58596
102509	1230	1296	0	0.79293
102509	1194	1296	0	0.78003
102509	1185	1296	0	0.48762
102509	1156	1297	0	0.46731
102509	1155	1297	0	0.70625
102509	1154	1297	0	0.6136
102509	1157	1297	0	0.59191
102509	1149	1297	0	0.67599
102509	1150	1297	0	0.83294
102509	1220	1297	0	0.42487
102509	1151	1297	0	0.54002
102509	1205	1298	0	2.8065
102509	1166	1298	0	0.76455
102509	1193	1298	0	0.87031
102509	1174	1298	0	0.7748
102509	1141	1298	0	0.54623
102509	1224	1294	0	0.86393
102509	1230	1294	0	0.80251
102509	1205	1294	0	3.2133
102509	1174	1299	0	0.64526
102509	1133	1299	0	0.59925
102509	1227	1299	0	0.61619
102509	1202	1299	0	0.68711
102509	1141	1299	0	0.40251
102509	1192	1302	0	0.65425
102509	1205	1302	0	2.759
102509	1224	1302	0	0.71986
102509	1230	1292	0	0.66247
102509	1227	1292	0	0.55006
102509	1202	1292	0	0.61692
102509	1215	1292	0	0.47316
102509	1220	1292	0	0.53501
102509	1231	1292	0	0.707
102509	1156	1301	0	0.58059
103109	1287	1299	0	0.53719
103109	1288	1299	0	0.56178
103109	1269	1299	0	0.43977
103109	1281	1299	0	0.48883
103109	1329	1299	0	0.69972
103109	1251	1299	0	0.51675
103109	1291	1299	0	0.49698
103109	1285	1299	0	0.30686
103109	1287	1302	0	0.38458
103109	1291	1302	0	0.625
103109	1329	1302	0	0.43971
103109	1281	1302	0	0.44479
103109	1246	1302	0	0.36231
103109	1242	1302	0	0.24685
103109	1291	1301	0	0.41057
103109	1251	1301	0	0.40525
103109	1287	1301	0	0.32597
103109	1309	1301	0	0.29517
103109	1281	1301	0	0.34029
103109	1269	1301	0	0.29954
103109	1329	1300	0	0.383
103109	1269	1300	0	0.26456
103109	1249	1300	0	0.44603
103109	1251	1300	0	0.42521
103109	1336	1292	0	0.27796
103109	1287	1292	0	0.30924
103109	1299	1292	0	0.32795
103109	1340	1292	0	0.42971
103109	1329	1298	0	0.33884
103109	1269	1298	0	0.26087
103109	1299	1298	0	0.29659
103109	1257	1298	0	0.34468
103109	1251	1294	0	0.34455
103109	1281	1294	0	0.29728
103109	1309	1294	0	0.29878
103109	1242	1294	0	0.2352
103109	1299	1297	0	0.27719
103109	1287	1297	0	0.37577
103109	1274	1297	0	0.49472
103109	1251	1297	0	0.41999
103109	1339	1296	0	0.34618
103109	1336	1296	0	0.30902
103109	1313	1296	0	0.35025
103109	1329	1296	0	0.4196
103109	1274	1296	0	0.46804
103109	1291	1293	0	0.57483
103109	1287	1293	0	0.47147
110109	1448	1292	0	0.10118
110109	1444	1292	0	0.19624
110109	1430	1292	0	0.15336
110109	1450	1292	0	0.16917
110109	1437	1292	0	0.17821
110109	1406	1292	0	0.41143
110109	1436	1292	0	0.1445
110109	1446	1292	0	0.10715
110109	1448	1295	0	0.13383
110109	1446	1295	0	0.13553
110109	1433	1295	0	0.14881
110109	1430	1295	0	0.18795
110109	1435	1295	0	0.13961
110109	1388	1295	0	0.1761
110109	1362	1295	0	0.12036
110109	1438	1295	0	0.13191
110109	1309	1295	0	0.14697
110109	1299	1295	0	0.17176
110109	1282	1295	0	0.7491
110109	1246	1295	0	0.12152
110109	1251	1295	0	0.15059
110109	1307	1295	0	0.11121
110109	1249	1295	0	0.23687
110109	1242	1295	0	0.16136
110109	1448	1299	0	0.15576
110109	1440	1299	0	0.1443
110109	1442	1299	0	0.18065
110109	1404	1299	0	0.51845
110109	1447	1299	0	0.1767
110109	1433	1299	0	0.14131
110109	1418	1299	0	0.26372
110109	1407	1299	0	0.68162
110109	1391	1300	0	0.16884
110109	1364	1300	0	0.17123
110109	1395	1300	0	0.15201
110109	1388	1300	0	0.15806
110109	1446	1300	0	0.13284
110109	1362	1300	0	0.12592
110109	1373	1300	0	0.18883
110109	1432	1300	0	0.21683
110109	1422	1294	0	0.22545
110109	1443	1294	0	0.2066
110109	1391	1295	0	0.24209
110109	1448	1298	0	0.15352
110109	1363	1298	0	0.22915
110109	1404	1302	0	0.5856
110109	1281	1297	0	0.29637
110609	1532	1295	0	6.1485
110609	1459	1295	0	0.32614
110609	1515	1295	0	0.27171
110609	1467	1295	0	0.3169
110609	1474	1295	0	0.22277
110609	1465	1295	0	0.3318
110609	1500	1295	0	0.22668
110609	1475	1295	0	0.28309
110609	1536	1299	0	3.7374
110609	1530	1299	0	0.46512
110609	1529	1299	0	0.31583
110609	1515	1299	0	0.3546
110609	1531	1299	0	0.31319
110609	1516	1299	0	0.24374
110609	1476	1299	0	0.22803
110609	1463	1299	0	0.2733
110609	1536	1294	0	4.0483
110609	1515	1294	0	0.30811
110609	1526	1294	0	0.28878
110609	1475	1294	0	0.29389
110609	1536	1302	0	6.4962
110609	1529	1302	0	0.28858
110609	1530	1302	0	0.47123
110609	1531	1302	0	0.18063
110609	1534	1296	0	0.45059
110609	1533	1296	0	1.7567
110609	1535	1296	0	0.39535
110609	1532	1296	0	5.6129
110609	1506	1296	0	0.25613
110609	1536	1296	0	3.5354
110609	1461	1298	0	0.2989
110609	1515	1298	0	0.28722
110609	1536	1301	0	3.3217
110609	1530	1301	0	0.30672
110609	1529	1301	0	0.19501
110609	1531	1301	0	0.1916
110609	1528	1301	0	0.17995
110609	1515	1300	0	0.33333
110609	1516	1300	0	0.28022
110609	1536	1300	0	4.1549
110609	1536	1292	0	3.966
110609	1532	1292	0	7.0217
110609	1529	1292	0	0.32218
110609	1530	1292	0	0.26293
110609	1529	1293	0	0.19555
110609	1530	1293	0	0.20992
110609	1516	1293	0	0.272
110909	1117	1308	0	0.10004
110909	1045	1308	0	0.072491
110909	1039	1308	0	0.079863
110909	1062	1308	0	0.082899
110909	1029	1308	0	0.066171
110909	1028	1308	0	0.053797
110909	1079	1308	0	0.10448
110909	1061	1308	0	0.084215
110909	1073	1311	0	0.1223
110909	1115	1311	0	0.087556
110909	1031	1311	0	0.09393
110909	1072	1311	0	0.066906
110909	1107	1311	0	0.093245
110909	1052	1311	0	0.065175
110909	1047	1311	0	0.044385
110909	1039	1311	0	0.068848
110909	1029	1309	0	0.048651
110909	1046	1309	0	0.055656
110909	1036	1309	0	0.06298
110909	1033	1309	0	0.077178
110909	1041	1309	0	0.057118
110909	1039	1309	0	0.052793
110909	1098	1309	0	0.11391
110909	1062	1309	0	0.050647
110909	1046	1310	0	0.064823
110909	1117	1310	0	0.050505
110909	1055	1310	0	0.049838
110909	1041	1310	0	0.064597
110909	1064	1310	0	0.054093
110909	1031	1310	0	0.064603
110909	1107	1310	0	0.053075
110909	1072	1310	0	0.039451
110909	1116	1310	0	0.083974
110909	1028	1310	0	0.063998
110909	1067	1313	0	1.0926
110909	1062	1313	0	0.059833
110909	1073	1307	0	0.13222
110909	1029	1307	0	0.043511
110909	1062	1312	0	0.083058
110909	1041	1312	0	0.072367
110909	1041	1303	0	0.06311
110909	1067	1303	0	1.0603
110909	1079	1303	0	0.096552
110909	1056	1304	0	0.066618
110909	1041	1304	0	0.054259
110909	1025	1305	0	0.080926
110909	1067	1306	0	1.3066
111209	1287	1309	0	1.4397
111209	1258	1309	0	0.07301
111209	1288	1309	0	0.22149
111209	1306	1309	0	0.10723
111209	1307	1309	0	0.041553
111209	1294	1309	0	0.37242
111209	1272	1309	0	0.076722
111209	1298	1309	0	0.0681
111209	1324	1303	0	0.1755
111209	1262	1303	0	0.172
111209	1244	1303	0	0.089648
111209	1295	1303	0	0.075486
111209	1348	1303	0	0.18492
111209	1284	1304	0	0.063838
111209	1272	1304	0	0.090399
111209	1282	1304	0	0.19469
111209	1287	1310	0	0.074961
111209	1289	1310	0	0.074065
111209	1248	1310	0	0.071777
111209	1272	1310	0	0.12482
111209	1258	1310	0	0.039795
111209	1329	1310	0	0.091543
111209	1284	1310	0	0.070212
111209	1326	1310	0	0.099906
111209	1335	1310	0	0.090933
111209	1350	1310	0	0.082094
111209	1270	1310	0	0.11286
111209	1295	1310	0	0.077735
111209	1288	1310	0	0.10934
111209	1339	1310	0	0.089939
111209	1266	1310	0	0.047981
111209	1283	1310	0	0.088225
111209	1287	1311	0	0.097613
111209	1270	1311	0	0.12088
111209	1279	1311	0	0.13614
111209	1318	1311	0	0.096655
111209	1289	1311	0	0.086488
111209	1309	1311	0	0.067218
111209	1244	1311	0	0.072982
111209	1274	1311	0	0.085062
111209	1283	1311	0	0.11342
111209	1284	1311	0	0.088789
111209	1287	1306	0	0.08814
111209	1284	1306	0	0.18721
111209	1287	1313	0	0.093204
111209	1287	1312	0	0.11598
111209	1272	1307	0	0.079327
111609	1190	1308	0	0.1622
111609	1198	1308	0	0.17641
111609	1188	1308	0	0.14036
111609	1185	1308	0	0.1771
111609	1170	1308	0	0.12354
111609	1192	1308	0	0.1231
111609	1177	1308	0	0.12115
111609	1218	1308	0	0.1109
111609	1139	1310	0	0.19884
111609	1134	1310	0	0.17735
111609	1142	1310	0	0.1505
111609	1183	1310	0	0.18089
111609	1135	1310	0	0.14659
111609	1181	1310	0	0.19306
111609	1143	1310	0	0.12025
111609	1188	1310	0	0.16334
111609	1198	1311	0	0.31811
111609	1129	1311	0	3.4256
111609	1132	1311	0	0.19824
111609	1162	1311	0	0.204
111609	1155	1311	0	0.16366
111609	1202	1311	0	0.16443
111609	1185	1311	0	0.16555
111609	1165	1311	0	0.22178
111609	1198	1309	0	0.32595
111609	1129	1309	0	3.8887
111609	1219	1309	0	0.33065
111609	1190	1309	0	0.2039
111609	1146	1309	0	0.25387
111609	1134	1309	0	0.20644
111609	1165	1309	0	0.33607
111609	1216	1309	0	0.17058
111609	1195	1308	0	0.1534
111609	1203	1308	0	0.13936
111609	1230	1308	0	0.16283
111609	1210	1308	0	0.18916
111609	1189	1308	0	0.27046
111609	1222	1308	0	0.13601
111609	1231	1308	0	0.15116
111609	1163	1308	0	0.15812
111609	1181	1307	0	0.25547
111609	1192	1307	0	0.24355
111609	1165	1310	0	0.20559
111609	1162	1310	0	0.20634
111609	1190	1310	0	0.21331
111609	1151	1310	0	0.199
111609	1136	1310	0	0.17848
112309	1245	1308	0	0.17659
112309	1270	1308	0	0.17893
112309	1287	1308	0	0.32732
112309	1350	1308	0	0.17818
112309	1254	1308	0	0.27691
112309	1277	1308	0	0.11236
112309	1248	1308	0	0.18315
112309	1347	1308	0	0.22295
112309	1287	1310	0	0.12258
112309	1289	1310	0	0.12739
112309	1248	1310	0	0.14655
112309	1272	1310	0	0.19583
112309	1258	1310	0	0.1597
112309	1329	1310	0	0.18862
112309	1284	1310	0	0.20787
112309	1326	1310	0	0.23852
112309	1287	1311	0	0.16876
112309	1270	1311	0	0.13889
112309	1279	1311	0	0.34769
112309	1318	1311	0	0.14775
112309	1289	1311	0	0.2246
112309	1309	1311	0	0.18958
112309	1244	1311	0	0.16031
112309	1274	1311	0	0.23795
112309	1287	1309	0	0.24503
112309	1258	1309	0	0.15442
112309	1288	1309	0	0.38909
112309	1306	1309	0	0.2104
112309	1307	1309	0	0.2006
112309	1294	1309	0	0.2428
112309	1272	1309	0	0.18536
112309	1298	1309	0	0.21011
112309	1484	1309	0	0.15228
112309	1536	1309	0	2.4015
112309	1530	1309	0	0.21922
112309	1533	1309	0	1.673
112309	1529	1309	0	0.26341
112309	1521	1309	0	0.22327
112309	1492	1309	0	0.18888
112309	1522	1309	0	0.19812
112309	1324	1303	0	0.4049
112309	1262	1303	0	0.18648
112309	1287	1306	0	0.13985
112309	1272	1307	0	0.21132
112309	1287	1312	0	0.24382
112309	1337	1312	0	0.18861
112309	1287	1313	0	0.23792
112509	1287	1326	0	0.033073
112509	1291	1326	0	0.05908
112509	1273	1326	0	0.040498
112509	1277	1326	0	0.026597
112509	1320	1326	0	0.02965
112509	1282	1326	0	0.11277
112509	1252	1326	0	0.034232
112509	1289	1326	0	0.033055
112509	1287	1330	0	0.041222
112509	1272	1330	0	0.02565
112509	1320	1330	0	0.034779
112509	1307	1330	0	0.026322
112509	1338	1330	0	0.046589
112509	1279	1330	0	0.078913
112509	1337	1330	0	0.042018
112509	1282	1330	0	0.12736
112509	1286	1331	0	0.1251
112509	1266	1331	0	0.034923
112509	1278	1331	0	0.031218
112509	1258	1331	0	0.034259
112509	1276	1331	0	0.053297
112509	1277	1331	0	0.036446
112509	1307	1331	0	0.061407
112509	1261	1331	0	0.041944
112509	1287	1332	0	0.039937
112509	1350	1332	0	0.049127
112509	1273	1332	0	0.039485
112509	1305	1332	0	0.035046
112509	1278	1332	0	0.037412
112509	1261	1332	0	0.036266
112509	1242	1332	0	0.040824
112509	1275	1332	0	0.067146
112509	1287	1327	0	0.082167
112509	1299	1327	0	0.076712
112509	1319	1327	0	0.092773
112509	1302	1327	0	0.068019
112509	1289	1331	0	0.055024
112509	1320	1331	0	0.057326
112509	1272	1331	0	0.061135
112509	1337	1331	0	0.056542
112509	1287	1333	0	0.076355
112509	1273	1333	0	0.079171
112509	1272	1333	0	0.049518
112509	1319	1333	0	0.058803
112509	1287	1335	0	0.05793
112509	1273	1335	0	0.063216
112509	1289	1335	0	0.054822
112509	1310	1335	0	0.061641
112509	1320	1325	0	0.054135
112509	1282	1325	0	0.18697
112509	1242	1325	0	0.057831
112509	1273	1325	0	0.052526
112509	1302	1325	0	0.04525
112509	1341	1325	0	0.078209
112509	1261	1325	0	0.049232
112509	1257	1325	0	0.061041
112509	1299	1329	0	0.080848
112509	1320	1329	0	0.062216
112509	1288	1329	0	0.08547
112509	1282	1334	0	0.18808
112509	1307	1334	0	0.068953
112509	1287	1328	0	0.059746
112509	1302	1328	0	0.058044
112709	1137	1325	0	0.11546
112709	1193	1325	0	0.18353
112709	1226	1325	0	0.12557
112709	1155	1325	0	0.10778
112709	1215	1325	0	0.13182
112709	1130	1325	0	0.18928
112709	1205	1325	0	0.92845
112709	1141	1325	0	0.11259
112709	1141	1329	0	0.13007
112709	1183	1329	0	0.19398
112709	1129	1329	0	1.1715
112709	1191	1329	0	0.15709
112709	1128	1329	0	0.18517
112709	1205	1329	0	0.88441
112709	1151	1329	0	0.11153
112709	1193	1329	0	0.07913
112709	1205	1331	0	0.75234
112709	1137	1331	0	0.10082
112709	1227	1331	0	0.13323
112709	1129	1331	0	0.93623
112709	1136	1331	0	0.13817
112709	1133	1331	0	0.11664
112709	1139	1331	0	0.080844
112709	1182	1331	0	0.115
112709	1205	1335	0	0.77717
112709	1141	1335	0	0.10396
112709	1137	1335	0	0.09408
112709	1182	1335	0	0.15072
112709	1139	1335	0	0.097308
112709	1191	1335	0	0.087941
112709	1213	1335	0	0.086921
112709	1209	1335	0	0.11601
112709	1129	1326	0	0.049748
112709	1137	1326	0	0.64932
112709	1136	1326	0	0.042796
112709	1170	1326	0	0.32656
112709	1193	1326	0	0.040179
112709	1139	1326	0	0.017148
112709	1166	1326	0	0.042548
112709	1205	1326	0	0.058375
112709	1136	1328	0	0.21544
112709	1137	1328	0	0.1966
112709	1155	1328	0	0.2756
112709	1129	1328	0	1.3682
112709	1214	1328	0	0.18011
112709	1141	1328	0	0.15136
112709	1157	1328	0	0.15227
112709	1205	1328	0	0.84481
112709	1129	1330	0	1.1356
112709	1209	1330	0	0.18486
112709	1213	1330	0	0.16579
112709	1141	1330	0	0.096698
112709	1192	1330	0	0.14447
112709	1135	1330	0	0.089636
112709	1137	1330	0	0.12156
112709	1142	1330	0	0.084779
112709	1205	1332	0	0.98588
112709	1177	1332	0	0.15062
112709	1192	1332	0	0.11924
112709	1137	1332	0	0.11533
112709	1139	1332	0	0.062642
112709	1130	1332	0	0.23089
112709	1136	1332	0	0.14123
112709	1129	1332	0	0.95069
112709	1141	1334	0	0.073696
112709	1129	1334	0	0.94815
112709	1209	1334	0	0.13035
112709	1195	1334	0	0.093198
112709	1193	1334	0	0.1167
112709	1177	1326	0	0.10787
112709	1128	1326	0	0.10495
112709	1134	1326	0	0.088476
112709	1141	1327	0	0.13524
112709	1177	1327	0	0.137
112709	1195	1327	0	0.13393
112709	1136	1327	0	0.1477
112709	1128	1327	0	0.1109
112709	1218	1327	0	0.11231
112709	1137	1333	0	0.086261
112809	1067	1326	0	1.7537
112809	1105	1326	0	0.21486
112809	1072	1326	0	0.18096
112809	1044	1326	0	0.2094
112809	1047	1326	0	0.13555
112809	1046	1326	0	0.27684
112809	1062	1326	0	0.26157
112809	1029	1326	0	0.18813
112809	1067	1327	0	1.518
112809	1115	1327	0	0.27616
112809	1105	1327	0	0.17442
112809	1062	1327	0	0.21084
112809	1109	1327	0	0.27916
112809	1104	1327	0	0.18979
112809	1097	1327	0	0.14704
112809	1080	1327	0	0.14048
112809	1105	1329	0	0.13205
112809	1066	1329	0	0.22863
112809	1053	1329	0	0.19011
112809	1107	1329	0	0.24448
112809	1095	1329	0	0.24181
112809	1067	1333	0	1.7632
112809	1086	1333	0	0.15816
